name,id,date,competition,venue,indoor,disciplineCode,disciplineNameUrlSlug,typeNameUrlSlug,discipline,country,category,race,place,mark,wind,notlegal,resultscore,remark,__typename
Milly Clark,14445318,9-Jan-22,"Cadbury Half Marathon, Hobart",Hobart (AUS),FALSE,HMAR,half-marathon,road-running,Half Marathon,AUS,F,F,1,1:19:35,,FALSE,941,,resultsByDateResults
Milly Clark,14445318,27-Feb-22,"Think Big Run The Bridge Spectran Group 10km Run, Hobart",Hobart (AUS),FALSE,10RR,10-kilometres,road-running,10 Kilometres,AUS,F,F,5,33:17:00,,FALSE,1072,,resultsByDateResults
Milly Clark,14445318,3-Apr-22,"Schneider Electric Marathon de Paris, Paris",Paris (FRA),FALSE,MAR,marathon,road-running,Marathon,FRA,A,F,15,2:41:35,,FALSE,1021,,resultsByDateResults
Milly Clark,14445318,25-Sep-22,"Hutchies Half Marathon, Hobart",Hobart (AUS),FALSE,HMAR,half-marathon,road-running,Half Marathon,AUS,F,F,1,1:20:55,,FALSE,916,,resultsByDateResults
Matthew Clarke,14689546,21-Feb-15,"Bridgetown Louis Lynch Classic, Bridgetown - U18 Events",Bridgetown (BAR),FALSE,100,100-metres,sprints,100 Metres,BAR,F,F,1,11.22,0,FALSE,822,,resultsByDateResults
Matthew Clarke,14689546,6-Mar-15,"St. Michael Carifta Selection Meet, St. Michael - U18 Events",St. Michael (BAR),FALSE,200,200-metres,sprints,200 Metres,BAR,F,H,,22.38,-0.2,FALSE,875,,resultsByDateResults
Matthew Clarke,14689546,7-Mar-15,"St. Michael Carifta Selection Meet, St. Michael - U18 Events",St. Michael (BAR),FALSE,100,100-metres,sprints,100 Metres,BAR,F,F,3,11.03,0,FALSE,877,,resultsByDateResults
Matthew Clarke,14689546,8-Mar-15,"St. Michael Carifta Selection Meet, St. Michael - U18 Events",St. Michael (BAR),FALSE,200,200-metres,sprints,200 Metres,BAR,F,F,6,22.29,-1.5,FALSE,895,,resultsByDateResults
Matthew Clarke,14689546,18-Mar-15,Bridgetown - U17 Events,Bridgetown (BAR),FALSE,LJ,long-jump,jumps,Long Jump,BAR,F,F,5,6.24,-0.8,FALSE,765,,resultsByDateResults
Matthew Clarke,14689546,19-Mar-15,Bridgetown - U17 Events,Bridgetown (BAR),FALSE,100,100-metres,sprints,100 Metres,BAR,F,H4,2,11.48,-0.2,FALSE,751,,resultsByDateResults
Matthew Clarke,14689546,20-Mar-15,Bridgetown - U17 Events,Bridgetown (BAR),FALSE,200,200-metres,sprints,200 Metres,BAR,F,H1,1,22.78,-1.5,FALSE,830,,resultsByDateResults
Matthew Clarke,14689546,26-Mar-15,Bridgetown - U17 Events,Bridgetown (BAR),FALSE,100,100-metres,sprints,100 Metres,BAR,F,SF2,2,11.12,0,FALSE,851,,resultsByDateResults
Matthew Clarke,14689546,26-Mar-15,Bridgetown - U17 Events,Bridgetown (BAR),FALSE,100,100-metres,sprints,100 Metres,BAR,F,F,1,10.75,4.3,TRUE,937,,resultsByDateResults
Matthew Clarke,14689546,27-Mar-15,Bridgetown - U17 Events,Bridgetown (BAR),FALSE,200,200-metres,sprints,200 Metres,BAR,F,SF2,3,22.15,0.2,FALSE,905,,resultsByDateResults
Matthew Clarke,14689546,27-Mar-15,Bridgetown - U17 Events,Bridgetown (BAR),FALSE,200,200-metres,sprints,200 Metres,BAR,F,F,3,21.85,2,FALSE,946,,resultsByDateResults
Matthew Clarke,14689546,23-May-15,"Port-of-Spain Hampton Games, Port-of-Spain - U16 Events",Port-of-Spain (TTO),FALSE,100,100-metres,sprints,100 Metres,TTO,F,F,1,10.9,3.2,TRUE,897,,resultsByDateResults
Matthew Clarke,14689546,24-May-15,"Port-of-Spain Hampton Games, Port-of-Spain - U16 Events",Port-of-Spain (TTO),FALSE,200,200-metres,sprints,200 Metres,TTO,F,F,1,22.25,-0.1,FALSE,891,,resultsByDateResults
Matthew Clarke,14689546,6-Jun-15,"Bridgetown Olympians Classic, Bridgetown - U18 Events",Bridgetown (BAR),FALSE,100,100-metres,sprints,100 Metres,BAR,F,H1,2,11.45,0.8,FALSE,758,,resultsByDateResults
Matthew Clarke,14689546,6-Jun-15,"Bridgetown Olympians Classic, Bridgetown - U18 Events",Bridgetown (BAR),FALSE,100,100-metres,sprints,100 Metres,BAR,F,F,2,10.99,-0.5,FALSE,892,,resultsByDateResults
Matthew Clarke,14689546,7-Jun-15,"Bridgetown Olympians Classic, Bridgetown - U18 Events",Bridgetown (BAR),FALSE,200,200-metres,sprints,200 Metres,BAR,F,H,1,22.37,0,FALSE,875,,resultsByDateResults
Matthew Clarke,14689546,7-Jun-15,"Bridgetown Olympians Classic, Bridgetown - U18 Events",Bridgetown (BAR),FALSE,200,200-metres,sprints,200 Metres,BAR,F,F,2,21.89,0.1,FALSE,940,,resultsByDateResults
